@relation Andando


@attribute varianciaX real
@attribute mediaX real
@attribute varianciaY real
@attribute mediaY real
@attribute varianciaZ real
@attribute mediaZ real
@attribute categoria {Leve,Moderado,Vigoroso}


@data
19.637090,-1.533956,17.338512,-9.405481,14.838877,-0.803560,Vigoroso
16.279002,-1.181022,20.868960,-9.425268,24.873772,-0.731452,Vigoroso
19.753990,-1.109196,14.599437,-9.288141,14.829336,-0.364576,Vigoroso
29.078913,-1.552558,20.108069,-9.098060,27.803873,-0.385232,Vigoroso
0.246456,0.396287,3.854064,-9.083249,0.964326,2.223673,Leve
1.462434,0.223154,1.220633,-9.426348,0.926082,1.953927,Leve
1.262873,-0.196157,1.202137,-9.509051,0.992234,1.972104,Leve
1.171730,-0.075058,1.525192,-9.714904,1.092895,1.525466,Leve
0.724945,0.266594,0.559551,-9.144151,0.971874,2.602114,Leve
1.474286,-0.035554,1.067816,-9.588466,1.581035,1.812028,Leve
1.329741,-0.163087,0.999301,-9.603918,1.133104,1.495038,Leve
1.764979,0.320706,1.346666,-9.446792,1.585779,1.959795,Leve
1.344135,0.178751,0.902088,-9.383355,0.966265,2.080058,Leve
1.236775,-0.082224,0.887052,-9.319078,0.781699,2.400422,Leve
1.560972,0.068546,0.652967,-9.592369,1.412737,1.880214,Leve
1.327385,0.080276,1.438159,-9.501202,1.321998,1.949678,Leve
1.161503,-0.083633,0.808770,-9.540260,0.986626,1.804665,Leve
1.335626,0.025139,1.542393,-9.542235,1.032444,1.873128,Leve
1.195896,-0.137197,1.251706,-9.552489,1.097023,1.710939,Leve
1.589801,0.242700,1.290010,-9.523799,1.069831,1.908107,Leve
1.703753,-0.342089,1.325878,-9.408368,1.425298,2.197173,Leve
1.384756,0.104746,0.853266,-9.583175,0.999528,1.884309,Leve
1.572674,0.208976,0.798431,-9.426841,1.422496,2.125722,Leve
1.095313,0.118137,0.699363,-9.630958,0.937057,1.725281,Leve
1.194918,0.166820,0.750905,-9.408344,1.250699,2.192079,Leve
1.492026,0.087201,1.106627,-9.605960,0.815358,2.195366,Leve
1.208269,0.199640,0.561337,-9.402859,1.181897,2.183995,Leve
0.883931,-0.924569,3.945489,-9.103808,1.672983,1.473990,Moderado
4.156983,-0.793701,3.656531,-9.605162,2.781497,0.715843,Moderado
3.380582,-1.045116,2.968331,-9.520285,3.137650,0.044340,Moderado
2.026521,-1.153143,7.092787,-9.911037,2.476219,0.267887,Moderado
2.894046,-1.476636,7.143713,-9.557911,3.185465,0.817057,Moderado
2.240070,-1.248647,3.465153,-9.414752,1.800781,0.816681,Moderado
2.487543,-1.151142,6.487979,-9.634009,2.670901,0.472057,Moderado
2.192906,-0.961741,6.646368,-9.582769,1.873561,0.774102,Moderado
2.472500,-1.135509,6.896479,-9.555400,2.213211,1.036548,Moderado
2.097439,-1.269118,9.418599,-9.498205,2.058553,0.853988,Moderado
3.058145,-1.333758,3.835299,-9.537443,2.759778,0.817714,Moderado
3.518943,-0.946835,8.420213,-9.599959,2.659263,1.148953,Moderado
3.702008,-1.069997,3.645281,-9.451768,1.293015,1.184449,Moderado
2.535569,-1.152198,4.523454,-9.504324,1.982071,1.098399,Moderado
4.107688,-1.080161,3.103299,-9.631592,2.550012,0.816587,Moderado
1.177729,-1.375516,3.942906,-9.398767,2.135375,0.891253,Moderado
4.304733,-0.586838,7.480848,-9.820311,2.807883,0.700046,Moderado
2.260203,-0.563212,7.431005,-9.714306,2.616886,0.596898,Moderado
5.774979,-0.950211,7.662449,-9.555091,3.781412,0.388914,Moderado
4.858089,-1.136190,3.537899,-9.538640,3.301735,-0.870762,Moderado
6.047149,-0.999460,6.405320,-9.517143,2.972727,0.906110,Moderado
2.056439,-0.854847,5.513259,-9.755057,4.127667,0.363895,Moderado
1.489308,-0.936555,1.207942,-9.569319,2.377726,1.346762,Moderado
3.698729,-1.115135,4.341591,-9.523665,3.088375,0.153182,Moderado
1.206815,-0.299419,4.734861,-9.445437,1.710221,0.632524,Vigoroso
6.425397,-0.817811,13.227298,-8.947491,4.543206,0.346369,Vigoroso
8.512156,-1.266345,14.158806,-10.090551,5.173606,-0.485765,Vigoroso
11.232585,-1.450112,7.809739,-9.599270,6.062793,-0.255898,Vigoroso
15.536401,-1.028190,7.530551,-9.283661,9.157805,0.939054,Vigoroso
9.710963,-1.310059,11.093537,-9.698887,7.409601,-0.130125,Vigoroso
8.864176,-1.271931,7.198771,-9.759189,4.453549,0.005516,Vigoroso
6.487906,-0.507307,12.336220,-9.762022,5.114759,-0.570323,Vigoroso
4.166647,-0.680258,7.796806,-9.723722,1.928156,-0.706618,Vigoroso
7.835347,-1.058381,8.907149,-9.730634,4.537729,-0.163069,Vigoroso
8.651193,-1.268927,9.721912,-9.677692,5.549366,-0.065277,Vigoroso
7.903760,-1.607096,7.326100,-9.806885,5.724303,0.016877,Vigoroso
8.002369,-1.425935,6.525302,-9.672974,4.695926,0.376782,Vigoroso
6.993129,-1.317797,6.844925,-9.514370,4.114264,0.527804,Vigoroso
4.348374,-1.001222,9.044020,-9.457050,3.727224,0.189377,Vigoroso
5.912252,-0.685987,7.088220,-9.636015,5.860483,-0.096055,Vigoroso
10.427981,-1.622167,7.609005,-9.595410,4.834361,0.278901,Vigoroso
7.374621,-1.215273,4.875912,-9.628857,6.030148,-0.323983,Vigoroso
3.947182,-0.492032,6.378484,-9.472729,2.788575,-0.057531,Vigoroso
5.706497,-1.021878,3.510616,-9.710037,4.932128,-0.222872,Vigoroso
2.707481,-0.836116,7.318473,-9.699099,2.759461,0.734363,Vigoroso
2.226041,-0.828801,2.652869,-9.502539,3.458425,1.045261,Vigoroso
3.106279,-1.069527,3.449073,-9.557418,3.204848,0.889657,Vigoroso
1.866841,-0.624535,1.873764,-9.646332,1.000343,0.888554,Leve
2.670935,-1.452706,4.413238,-9.652607,2.433582,-0.080254,Leve
2.353400,-1.095159,3.240497,-9.650276,2.020655,0.017511,Leve
2.055733,-1.376314,2.172532,-9.483715,2.115456,0.183438,Leve
1.888457,-1.208767,3.844640,-9.690790,1.897972,0.062789,Leve
2.130762,-1.443704,2.675517,-9.530237,1.950219,0.263010,Leve
2.075619,-1.144264,4.617960,-9.643469,2.335577,-0.116354,Leve
2.430114,-1.056992,2.865923,-9.723236,1.700255,-0.065817,Leve
2.770112,-1.187594,3.127710,-9.605349,1.833652,0.067484,Leve
1.606167,-1.496752,3.512780,-9.541880,2.589674,0.120696,Leve
1.343367,-0.914116,2.546269,-9.636005,1.630592,0.015351,Leve
1.991006,-1.367817,1.840731,-9.590210,2.397546,0.201700,Leve
2.158248,-0.953385,4.244429,-9.655276,2.016814,0.004061,Leve
2.784999,-1.145156,2.507848,-9.654219,2.622375,-0.485201,Leve
1.865977,-1.282353,2.950415,-9.535777,1.669720,0.130343,Leve
1.731466,-1.085817,3.533746,-9.725623,2.412062,0.051827,Leve
1.592294,-1.210269,3.383221,-9.602814,1.396258,-0.246931,Leve
1.594539,-1.425254,2.105509,-9.569483,1.320454,0.333475,Leve
1.104315,-0.882958,3.100416,-9.630461,1.949054,0.220267,Leve
2.019835,-1.068636,3.520638,-9.743955,1.798955,0.194705,Leve
1.961482,-1.406007,3.276087,-9.430714,2.442777,-0.234749,Leve
1.692333,-0.990261,2.107130,-9.700695,1.656185,0.041640,Leve
1.539631,-1.251510,2.351724,-9.544344,1.933727,0.155271,Leve
2.917017,-0.915266,5.047431,-9.433272,3.545244,2.141332,Moderado
5.047254,-0.794636,4.419394,-9.416874,3.305995,1.535258,Moderado
4.224400,-0.537357,4.650078,-9.712736,2.871776,1.393050,Moderado
4.276011,-0.804643,6.380305,-9.716461,2.672143,1.403649,Moderado
3.936064,-0.695093,7.846611,-9.367173,2.414320,1.549213,Moderado
4.298462,-0.767201,4.543224,-9.607321,2.709149,1.272424,Moderado
4.391482,-0.640449,7.656073,-9.679757,2.764026,1.162690,Moderado
4.856191,-0.954401,5.705858,-9.510607,3.718724,1.480503,Moderado
3.404774,-0.842501,5.820225,-9.642037,2.569782,1.058120,Moderado
6.980748,-0.625966,8.550863,-9.856764,3.404025,1.071077,Moderado
4.948964,-0.764713,5.869497,-9.647178,3.417107,0.991153,Moderado
5.955763,-0.932847,4.814847,-9.419071,3.397679,1.392252,Moderado
5.544831,-0.759244,7.652956,-9.751443,4.323079,0.976412,Moderado
9.014695,-1.043191,7.449928,-9.515403,5.175644,1.187524,Moderado
6.487007,-0.636670,4.551811,-9.685766,3.018206,1.242802,Moderado
5.551319,-0.884376,4.569655,-9.775901,4.649891,1.044952,Moderado
6.503305,-0.563975,6.644830,-9.605960,2.784196,1.040867,Moderado
3.946821,-0.824970,7.365561,-9.641019,4.181883,1.205792,Moderado
6.288949,-1.240854,7.123104,-9.617719,3.049211,1.070584,Moderado
7.441903,-0.516537,6.631805,-9.557958,3.737569,1.128960,Moderado
7.596288,-0.850059,6.270532,-9.807120,4.179663,1.227779,Moderado
4.878258,-0.926556,6.305125,-9.501765,3.442533,1.388050,Moderado
5.474464,-0.558256,7.353748,-9.803897,3.916321,1.057710,Moderado
1.296780,0.051396,2.949939,-9.329531,1.162924,2.999539,Vigoroso
8.409240,-0.560777,13.849115,-9.379985,7.389180,2.274989,Vigoroso
12.719583,-0.170403,21.965940,-9.409853,11.326592,0.666145,Vigoroso
12.276911,-0.672639,18.555714,-10.171850,8.319455,0.136984,Vigoroso
11.835630,-0.526748,9.924585,-9.381430,9.004983,0.989196,Vigoroso
18.047602,-0.182241,23.984547,-9.099822,14.133102,0.702650,Vigoroso
12.066076,-0.752953,20.093596,-9.445576,10.671176,0.484909,Vigoroso
12.423146,-0.310085,20.379741,-9.571390,10.070106,0.614990,Vigoroso
12.914914,-0.571029,15.820009,-9.475954,7.627552,0.619731,Vigoroso
13.264041,-0.669025,21.707104,-9.241808,10.545976,0.421356,Vigoroso
15.784249,-0.820038,11.441651,-9.486953,9.476961,0.859910,Vigoroso
10.776770,-0.510420,19.589704,-9.568475,10.345446,0.360734,Vigoroso
11.566966,-0.382539,18.436853,-9.544935,7.604580,0.544574,Vigoroso
14.518390,-0.700603,20.856436,-9.579895,10.579851,0.298102,Vigoroso
6.474040,-0.264998,15.536804,-9.676747,6.311640,0.586082,Vigoroso
11.446399,-1.170030,14.409548,-9.453837,6.461014,1.204378,Vigoroso
8.483259,-0.334216,16.527165,-9.689476,8.557623,0.402842,Vigoroso
10.445615,-0.737770,15.325305,-9.426529,7.601108,0.481555,Vigoroso
10.048497,-0.962038,12.613394,-9.586719,6.060880,0.832955,Vigoroso
9.793926,-0.735660,17.914108,-9.417249,6.680434,0.891354,Vigoroso
9.382245,-0.191121,17.979275,-9.427750,6.996187,0.433718,Vigoroso
9.084823,-0.735470,12.462548,-9.525877,7.103384,0.461050,Vigoroso
8.057711,-0.817371,8.320082,-9.686430,6.595595,0.513734,Vigoroso
3.807838,-1.906864,1.157021,-9.315322,5.826473,1.901841,Leve
8.714702,-1.951274,4.491365,-9.549555,7.688323,0.368801,Leve
6.266057,-2.002069,4.987368,-9.367572,10.141658,0.794593,Leve
5.713556,-1.533606,6.085817,-9.486066,8.345648,0.686011,Leve
7.078781,-2.145392,5.609007,-9.356282,7.100804,0.666292,Leve
8.514920,-1.938717,5.726789,-9.416630,10.515491,0.525715,Leve
6.888453,-1.928365,5.833812,-9.453881,7.983001,0.923176,Leve
6.208667,-2.295429,4.537178,-9.338161,7.471181,0.964206,Leve
6.663237,-1.570502,5.345272,-9.428108,8.707623,0.785650,Leve
6.958330,-1.740420,6.036964,-9.505708,6.525200,0.632820,Leve
8.878935,-2.106780,6.442803,-9.375811,8.821220,0.615756,Leve
8.517240,-1.891161,6.276840,-9.369873,11.438416,0.476845,Leve
6.778288,-1.871117,5.124974,-9.263885,9.603906,0.926412,Leve
6.838604,-2.313691,6.269519,-9.276475,12.577111,0.535010,Leve
7.536572,-1.855154,6.440939,-9.438577,12.312804,0.270263,Leve
5.589129,-2.435190,3.154850,-9.295057,7.232407,0.977648,Leve
6.495078,-2.263295,5.560095,-9.231361,9.824802,0.842876,Leve
6.764489,-1.483372,6.887455,-9.392993,7.751413,0.946578,Leve
6.857792,-2.118376,4.226127,-9.453482,10.259290,0.605170,Leve
4.602628,-1.830531,5.570144,-9.292859,9.824256,0.769830,Leve
4.882871,-2.006998,4.966552,-9.386421,10.894501,1.044177,Leve
6.345121,-2.291157,4.843098,-9.263166,10.078049,0.854660,Leve
7.581671,-2.090748,6.859808,-9.474513,12.427523,0.352135,Leve
2.115095,-1.347983,1.890578,-9.417209,3.281820,1.423425,Moderado
5.935062,-1.419662,8.800414,-9.343098,10.811793,-1.336189,Moderado
8.507016,-1.189785,10.168782,-9.558895,8.654062,-0.636547,Moderado
9.242641,-0.898951,9.853528,-9.138404,14.320403,-0.871537,Moderado
15.307774,-1.340096,7.465998,-9.406983,13.609787,-1.263387,Moderado
8.498451,-1.101812,8.427306,-9.519585,10.201009,-1.071501,Moderado
10.460419,-1.254914,10.138984,-9.433061,12.739572,-1.450792,Moderado
7.497503,-1.103847,6.646984,-9.488748,17.141756,-1.256980,Moderado
9.702790,-1.339861,7.226169,-9.506389,7.059067,-0.837548,Moderado
4.454979,-1.186022,8.023333,-9.171694,17.086138,-0.969511,Moderado
10.196812,-1.486987,6.496885,-9.009029,11.515638,-1.712558,Moderado
5.785504,-1.222709,9.730891,-9.393650,9.812795,-1.164310,Moderado
7.810582,-1.375164,8.159938,-9.480311,13.239566,-1.179637,Moderado
8.214667,-1.279443,8.243557,-9.157376,13.526259,-1.328125,Moderado
5.737158,-1.260078,6.681500,-9.610795,6.199997,-1.252919,Moderado
8.322959,-1.246065,8.549384,-9.419893,12.347935,-1.595266,Moderado
9.755195,-0.110321,12.964391,-9.517280,13.369514,-1.512079,Moderado
7.547861,-0.437998,9.953431,-9.761090,15.347539,-1.460440,Moderado
7.961980,-0.331315,5.963480,-9.379567,6.522099,-1.434854,Moderado
4.754133,-0.543155,6.242215,-9.499723,13.413130,-1.196162,Moderado
4.785474,-0.491375,10.183143,-9.471838,11.833880,-1.424573,Moderado
9.358946,-0.456330,7.026166,-9.576924,7.397489,-1.241628,Moderado
4.732893,-0.643735,5.536557,-9.575657,8.497413,-1.057768,Moderado
5.403670,-2.239680,5.100776,-9.376963,10.819512,0.087005,Vigoroso
27.916453,-1.786450,12.448656,-8.936710,30.938334,-0.459100,Vigoroso
19.974232,-2.299654,10.973019,-8.893121,20.325283,-0.192053,Vigoroso
28.878681,-1.925349,15.382066,-8.864203,33.473286,-0.661293,Vigoroso
16.208348,-1.703005,11.152781,-9.258284,21.653781,-1.187759,Vigoroso
8.873256,-2.272744,6.774300,-9.308010,8.705357,0.461626,Vigoroso
31.843935,-1.782519,18.370679,-9.322231,33.152377,-0.990385,Vigoroso
25.679709,-1.814019,17.124495,-9.199438,29.653903,-0.766872,Vigoroso
17.131226,-1.490813,16.392616,-9.394519,15.772843,-0.696032,Vigoroso
21.028601,-1.396753,11.271071,-9.126386,23.362450,-0.544753,Vigoroso
6.040069,-1.225033,9.152501,-9.521904,16.030804,-2.021340,Vigoroso
14.871234,-1.453022,13.738409,-9.132471,14.953876,-0.819075,Vigoroso
27.801248,-2.222171,28.141322,-8.855894,18.966969,-1.012677,Vigoroso
15.882604,-0.980144,9.587785,-9.361915,13.390962,-0.663640,Vigoroso
12.550058,-0.735067,8.655553,-9.201434,12.560535,-1.518135,Vigoroso
17.214669,-1.264209,11.048586,-9.486907,16.668601,-1.625029,Vigoroso
19.678657,-1.415372,12.757976,-9.182162,18.656822,-1.515999,Vigoroso
15.797581,-1.188510,11.993419,-9.384754,21.348638,-0.789476,Vigoroso
21.086800,-1.510014,12.309378,-9.261406,18.566664,-1.590337,Vigoroso
7.330915,-1.071264,14.645562,-9.443741,26.069476,-2.045446,Vigoroso
13.765948,-1.356902,9.775475,-9.224390,9.986115,-1.020470,Vigoroso
18.523678,-1.642279,15.080652,-9.515659,15.330151,-0.842711,Vigoroso
22.601689,-1.855600,10.353211,-9.232840,23.462292,-1.170060,Vigoroso
